candidate_id,file_name,file_type,raw_text,cleaned_text,candidate_name,current_position,years_of_experience,education,gpa,technical_skills,soft_skills,programming_languages,frameworks,libraries,databases,cloud_platforms,devops_tools,operating_systems,testing_tools,certifications,projects,work_experience,achievements,industries,domains,spoken_languages,keywords
R3379,R3379.docx,docx,"Resume R3379
Resume Id
R3379
Resume Text
Professional
Resume Skills
Node.js, Machine Learning, React, TensorFlow, Python
Experience Years
5
Education Level
Bachelors
Projects
- Created interactive dashboards using Power BI
- Built a machine learning model for predicting customer churn
Job Role
ML Engineer
Cleaned Text
professional",resume r3379 resume id r3379 resume text professional resume skill node.js machine learning react tensorflow python experience year education level bachelor project created interactive dashboard using power bi built machine learning model predicting customer churn job role ml engineer cleaned text professional,Experience Years,,5,[],,"['JavaScript', 'Machine Learning', 'Node.js', 'Python', 'React', 'TensorFlow']",[],"['JavaScript', 'Python']","['Node.js', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Built a machine learning model for predicting customer churn Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['JavaScript', 'Machine Learning', 'Node.js', 'Python', 'React', 'TensorFlow']"
R5186,R5186.docx,docx,"Resume R5186
Resume Id
R5186
Resume Text
Professional
Resume Skills
Cloud Computing, TensorFlow, C++, Power BI, SQL, PyTorch
Experience Years
10
Education Level
Bachelors
Projects
- Designed scalable backend systems using Node.js
- Created interactive dashboards using Power BI
Job Role
Frontend Developer
Cleaned Text
professional",resume r5186 resume id r5186 resume text professional resume skill cloud computing tensorflow c++ power bi sql pytorch experience year 10 education level bachelor project designed scalable backend system using node.js created interactive dashboard using power bi job role frontend developer cleaned text professional,Experience Years,,10,[],,"['C', 'C++', 'JavaScript', 'Node.js', 'PyTorch', 'SQL', 'TensorFlow']",[],"['C', 'C++', 'JavaScript', 'SQL']",['Node.js'],"['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Node.js'], 'description': 'Created interactive dashboards using Power BI Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'JavaScript', 'Node.js', 'PyTorch', 'SQL', 'TensorFlow']"
R2207,R2207.docx,docx,"Resume R2207
Resume Id
R2207
Resume Text
Professional
Resume Skills
React, Excel, Cloud Computing, Docker, C++, Java, Python
Experience Years
9
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
Job Role
Backend Developer
Cleaned Text
professional",resume r2207 resume id r2207 resume text professional resume skill react excel cloud computing docker c++ java python experience year education level bachelor project developed web application using flask react designed scalable backend system using node.js implemented deep learning model using tensorflow job role backend developer cleaned text professional,Experience Years,,9,[],,"['C', 'C++', 'Deep Learning', 'Docker', 'Flask', 'Java', 'JavaScript', 'Node.js', 'Python', 'React', 'TensorFlow']",[],"['C', 'C++', 'Java', 'JavaScript', 'Python']","['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow'], 'description': 'Designed scalable backend systems using Node.js Implemented deep learning models using TensorFlow Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Docker', 'Flask', 'Java', 'JavaScript', 'Node.js', 'Python', 'React', 'TensorFlow']"
R4689,R4689.docx,docx,"Resume R4689
Resume Id
R4689
Resume Text
Professional
Resume Skills
SQL, NLP, Cloud Computing
Experience Years
1
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
Job Role
Software Engineer
Cleaned Text
professional",resume r4689 resume id r4689 resume text professional resume skill sql nlp cloud computing experience year education level bachelor project developed web application using flask react designed scalable backend system using node.js implemented deep learning model using tensorflow job role software engineer cleaned text professional,Experience Years,,1,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'SQL', 'TensorFlow']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow'], 'description': 'Designed scalable backend systems using Node.js Implemented deep learning models using TensorFlow Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'SQL', 'TensorFlow']"
R2721,R2721.docx,docx,"Resume R2721
Resume Id
R2721
Resume Text
Professional
Resume Skills
Machine Learning, Flask, Cloud Computing, Power BI, Kubernetes
Experience Years
7
Education Level
Masters
Projects
- Implemented deep learning models using TensorFlow
- Designed scalable backend systems using Node.js
Job Role
Data Scientist
Cleaned Text
professional",resume r2721 resume id r2721 resume text professional resume skill machine learning flask cloud computing power bi kubernetes experience year education level master project implemented deep learning model using tensorflow designed scalable backend system using node.js job role data scientist cleaned text professional,Experience Years,,7,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'TensorFlow']",[],['JavaScript'],"['Flask', 'Node.js']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Designed scalable backend systems using Node.js Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'Flask', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'TensorFlow']"
R2358,R2358.docx,docx,"Resume R2358
Resume Id
R2358
Resume Text
Professional
Resume Skills
Power BI, Node.js, NLP, Cloud Computing
Experience Years
4
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r2358 resume id r2358 resume text professional resume skill power bi node.js nlp cloud computing experience year education level bachelor project implemented deep learning model using tensorflow developed web application using flask react job role backend developer cleaned text professional,Experience Years,,4,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow']",[],['JavaScript'],"['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'React', 'TensorFlow'], 'description': 'Developed a web application using Flask and React Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow']"
R3455,R3455.docx,docx,"Resume R3455
Resume Id
R3455
Resume Text
Professional
Resume Skills
Java, Data Analysis, TensorFlow, Excel, C++
Experience Years
7
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Developed a web application using Flask and React
Job Role
ML Engineer
Cleaned Text
professional",resume r3455 resume id r3455 resume text professional resume skill java data analysis tensorflow excel c++ experience year education level master project designed scalable backend system using node.js developed web application using flask react job role ml engineer cleaned text professional,Experience Years,,7,[],,"['C', 'C++', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'TensorFlow']",[],"['C', 'C++', 'Java', 'JavaScript']","['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'React'], 'description': 'Developed a web application using Flask and React Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'TensorFlow']"
R3365,R3365.docx,docx,"Resume R3365
Resume Id
R3365
Resume Text
Professional
Resume Skills
Flask, Deep Learning, Power BI
Experience Years
9
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Implemented deep learning models using TensorFlow
Job Role
Data Analyst
Cleaned Text
professional",resume r3365 resume id r3365 resume text professional resume skill flask deep learning power bi experience year education level bachelor project developed web application using flask react implemented deep learning model using tensorflow job role data analyst cleaned text professional,Experience Years,,9,[],,"['Deep Learning', 'Flask', 'React', 'TensorFlow']",[],[],"['Flask', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'React', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'React', 'TensorFlow']"
R2227,R2227.docx,docx,"Resume R2227
Resume Id
R2227
Resume Text
Professional
Resume Skills
Kubernetes, Data Analysis, Power BI, Docker, TensorFlow, Deep Learning, Java, React
Experience Years
6
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
Job Role
Software Engineer
Cleaned Text
professional",resume r2227 resume id r2227 resume text professional resume skill kubernetes data analysis power bi docker tensorflow deep learning java react experience year education level phd project designed scalable backend system using node.js job role software engineer cleaned text professional,Experience Years,,6,[],,"['Deep Learning', 'Docker', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'TensorFlow']",[],"['Java', 'JavaScript']","['Node.js', 'React']",['TensorFlow'],[],[],"['Docker', 'Kubernetes']",[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Node.js'], 'description': 'Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Docker', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'TensorFlow']"
R3717,R3717.docx,docx,"Resume R3717
Resume Id
R3717
Resume Text
Professional
Resume Skills
SQL, Docker, Excel, PyTorch, Node.js
Experience Years
8
Education Level
PhD
Projects
- Developed a web application using Flask and React
Job Role
Software Engineer
Cleaned Text
professional",resume r3717 resume id r3717 resume text professional resume skill sql docker excel pytorch node.js experience year education level phd project developed web application using flask react job role software engineer cleaned text professional,Experience Years,,8,[],,"['Docker', 'Flask', 'JavaScript', 'Node.js', 'PyTorch', 'React', 'SQL']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",['PyTorch'],[],[],['Docker'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Docker', 'Flask', 'JavaScript', 'Node.js', 'PyTorch', 'React', 'SQL']"
R400,R400.docx,docx,"Resume R400
Resume Id
R400
Resume Text
Professional
Resume Skills
Data Analysis, SQL, Python, Flask
Experience Years
0
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Frontend Developer
Cleaned Text
professional",resume r400 resume id r400 resume text professional resume skill data analysis sql python flask experience year education level bachelor project developed web application using flask react built machine learning model predicting customer churn job role frontend developer cleaned text professional,Experience Years,,0,[],,"['Flask', 'Machine Learning', 'Python', 'React', 'SQL']",[],"['Python', 'SQL']","['Flask', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Built a machine learning model for predicting customer churn Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'Machine Learning', 'Python', 'React', 'SQL']"
